learner_id,archetype,event_index,question_id,concept_id,difficulty,difficulty_score,knowledge_before,fatigue_before,correct,guessed,total_response_time,reading_time,time_after_last_interaction,attempts,skip,option_changes,mouse_distance,mouse_speed,hover_time,typing_speed,backspaces,delete_frequency,pause_duration,question_number,session_duration,tab_switches
sim-00091,careful,10,concurrency_control-item-10,concurrency_control,hard,10,0.339032,0.35826,False,False,76.96,27.192,3.349,1,False,2,530.936,18.438,49.768,25.153,3,2,3.52,10,769.604,1
sim-00091,careful,11,graph_algorithms-item-11,graph_algorithms,easy,1,0.305871,0.411335,True,False,36.051,10.327,2.481,1,False,2,732.229,9.873,25.724,25.153,3,2,3.27,11,396.564,1
sim-00091,careful,12,network_security-item-12,network_security,easy,2,0.346743,0.440527,True,False,37.197,11.935,3.074,1,False,3,439.178,21.36,25.263,25.153,4,2,3.617,12,446.368,0
sim-00091,careful,13,application_protocols-item-13,application_protocols,easy,3,0.382729,0.472372,False,False,40.761,13.592,3.652,2,True,3,170.587,12.344,27.169,25.153,3,2,2.989,13,529.888,0
sim-00091,careful,14,trees_and_bst-item-14,trees_and_bst,medium,4,0.344347,0.506871,False,False,46.287,13.949,4.588,1,True,3,226.174,3.437,32.338,25.153,4,1,3.792,14,648.012,1
sim-00091,careful,15,divide_and_conquer-item-15,divide_and_conquer,medium,5,0.310551,0.544024,False,False,52.742,16.226,3.125,1,False,3,489.436,10.476,36.516,25.153,3,2,4.693,15,791.13,1
sim-00091,careful,16,inheritance_polymorphism-item-16,inheritance_polymorphism,medium,6,0.280795,0.583831,True,False,65.495,16.145,3.932,1,True,3,335.798,4.603,49.349,25.153,3,2,4.444,16,1047.915,1
sim-00091,careful,17,distributed_databases-item-17,distributed_databases,medium,7,0.324663,0.626291,False,False,71.754,18.852,3.745,1,True,3,0,0,52.902,25.153,1,2,4.412,17,1219.819,1
sim-00091,careful,18,divide_and_conquer-item-18,divide_and_conquer,hard,8,0.29322,0.671405,False,False,76.796,20.744,4.189,1,True,3,108.07,0.857,56.051,25.153,5,4,5.177,18,1382.32,1
sim-00091,careful,19,sql_basics-item-19,sql_basics,hard,9,0.265534,0.719173,False,False,84.158,22.691,4.946,1,True,4,0,0,61.467,25.153,4,3,6.224,19,1599.002,1
sim-00091,careful,20,hash_tables-item-20,hash_tables,hard,10,0.241157,0.769595,False,False,89.751,27.91,4.764,2,True,4,0,0,61.84,25.153,3,5,6.375,20,1795.018,1
sim-00091,careful,21,graphs-item-21,graphs,easy,1,0.219694,0.82267,False,True,45.254,15.94,5.528,1,True,4,0,0,29.314,25.153,4,3,6.259,21,950.329,1
sim-00091,careful,22,trees_and_bst-item-22,trees_and_bst,easy,2,0.200795,0.851862,False,False,52.623,16.982,5.968,1,True,4,0,0,35.64,25.153,5,3,6.715,22,1157.701,1
sim-00091,careful,23,dynamic_programming-item-23,dynamic_programming,easy,3,0.184155,0.883707,False,False,57.738,19.482,5.465,1,True,4,0,0,38.255,25.153,6,5,5.735,23,1327.971,1
sim-00091,careful,24,application_protocols-item-24,application_protocols,medium,4,0.169503,0.918206,True,False,63.744,20.118,5.204,1,True,4,0,0,43.626,25.153,4,4,7.129,24,1529.848,1
sim-00091,careful,25,greedy_algorithms-item-25,greedy_algorithms,medium,5,0.226671,0.955359,False,False,67.514,18.704,5.916,1,True,5,0,0,48.81,25.153,7,5,7.376,25,1687.862,1
sim-00091,careful,26,transport_protocols-item-26,transport_protocols,medium,6,0.206939,0.995166,False,False,69.391,23.18,6.145,2,True,4,0,0,46.211,25.153,6,3,7.285,26,1804.178,1
sim-00091,careful,27,graph_algorithms-item-27,graph_algorithms,medium,7,0.189565,1.0,True,False,71.352,27.623,6.083,1,True,4,0,0,43.729,25.153,4,3,7.637,27,1926.515,1
sim-00091,careful,28,hash_tables-item-28,hash_tables,hard,8,0.244335,1.0,False,False,89.782,29.304,7.208,1,True,4,0,0,60.478,25.153,5,5,7.84,28,2513.89,1
sim-00091,careful,29,inheritance_polymorphism-item-29,inheritance_polymorphism,hard,9,0.222492,1.0,False,False,91.711,35.475,6.822,1,True,4,0,0,56.236,25.153,5,3,7.438,29,2659.63,1
sim-00091,careful,30,routing-item-30,routing,hard,10,0.203259,1.0,False,False,93.055,36.581,6.292,1,True,5,0,0,56.475,25.153,7,5,7.187,30,2791.66,1
sim-00092,fatigable,1,advanced_ds-item-1,advanced_ds,easy,1,0.121656,0.0,True,False,26.582,9.667,0.153,1,False,1,320.79,33.456,16.915,38.289,1,0,0,1,26.582,1
sim-00092,fatigable,2,transport_protocols-item-2,transport_protocols,easy,2,0.17393,0.077473,False,False,19.856,4.868,1.817,1,False,2,210.132,7.938,14.988,38.289,3,0,0.301,2,39.713,1
sim-00092,fatigable,3,hash_tables-item-3,hash_tables,easy,3,0.158734,0.161989,True,False,34.827,11.442,2.174,1,True,2,190.571,6.636,23.385,38.289,3,0,1.343,3,104.48,0
sim-00092,fatigable,4,graph_algorithms-item-4,graph_algorithms,medium,4,0.206806,0.253548,False,False,45.714,14.413,2.672,2,False,2,528.522,12.822,31.301,38.289,3,2,2.631,4,182.854,1
sim-00092,fatigable,5,ip_addressing-item-5,ip_addressing,medium,5,0.187883,0.35215,False,False,55.253,16.457,1.74,1,True,3,5.015,0.146,38.796,38.289,4,2,2.386,5,276.266,1
sim-00092,fatigable,6,classes_and_objects-item-6,classes_and_objects,medium,6,0.171105,0.457795,False,False,63.039,16.664,3.585,2,True,3,326.772,15.405,46.375,38.289,4,1,3.928,6,378.234,1
sim-00092,fatigable,7,processes_threads-item-7,processes_threads,medium,7,0.156229,0.570483,False,False,71.835,21.444,4.429,1,True,3,0,0,50.391,38.289,4,2,5.005,7,502.847,1
sim-00092,fatigable,8,network_security-item-8,network_security,hard,8,0.143039,0.690214,False,True,71.663,28.227,4.624,1,True,4,0,0,43.436,38.289,4,4,4.626,8,573.3,1
sim-00092,fatigable,9,divide_and_conquer-item-9,divide_and_conquer,hard,9,0.131343,0.816988,False,False,85.373,29.386,4.694,1,True,5,0,0,55.987,38.289,5,4,6.661,9,768.354,1
sim-00092,fatigable,10,deadlocks-item-10,deadlocks,hard,10,0.120973,0.950805,False,False,96.305,32.847,6.343,1,True,4,0,0,63.458,38.289,6,6,6.442,10,963.049,1
sim-00092,fatigable,11,ip_addressing-item-11,ip_addressing,easy,1,0.111778,1.0,False,False,56.554,18.354,6.501,2,True,5,0,0,38.2,38.289,5,4,6.748,11,622.098,1
sim-00092,fatigable,12,design_patterns-item-12,design_patterns,easy,2,0.103626,1.0,False,False,54.501,15.135,5.875,1,True,5,0,0,39.366,38.289,5,4,8.413,12,654.008,1
sim-00092,fatigable,13,indexing_optimization-item-13,indexing_optimization,easy,3,0.096397,1.0,False,False,58.834,18.614,6.603,1,True,5,0,0,40.22,38.289,7,6,7.707,13,764.845,1
sim-00092,fatigable,14,sorting_searching-item-14,sorting_searching,medium,4,0.089988,1.0,False,False,65.679,25.755,6.736,1,True,4,0,0,39.924,38.289,4,4,8.087,14,919.512,1
sim-00092,fatigable,15,heaps-item-15,heaps,medium,5,0.084304,1.0,False,False,67.727,18.602,6.454,1,True,4,0,0,49.125,38.289,3,3,7.404,15,1015.906,1
sim-00092,fatigable,16,advanced_algorithms-item-16,advanced_algorithms,medium,6,0.079265,1.0,False,False,74.577,22.391,6.603,2,True,5,0,0,52.186,38.289,4,4,8.071,16,1193.238,1
sim-00092,fatigable,17,sql_basics-item-17,sql_basics,medium,7,0.074798,1.0,False,False,78.23,25.678,6.544,1,True,4,0,0,52.552,38.289,5,4,7.042,17,1329.911,1
sim-00092,fatigable,18,application_protocols-item-18,application_protocols,hard,8,0.070836,1.0,False,True,82.373,31.463,7.32,1,True,5,0,0,50.91,38.289,6,3,7.45,18,1482.717,1
sim-00092,fatigable,19,greedy_algorithms-item-19,greedy_algorithms,hard,9,0.067323,1.0,False,True,80.107,22.058,7.151,2,True,5,0,0,58.049,38.289,6,5,7.139,19,1522.03,1
sim-00092,fatigable,20,distributed_databases-item-20,distributed_databases,hard,10,0.064209,1.0,False,False,101.598,34.518,6.579,2,True,5,0,0,67.08,38.289,3,6,7.516,20,2031.97,1
sim-00092,fatigable,21,routing-item-21,routing,easy,1,0.061447,1.0,False,False,51.306,16.434,6.332,1,True,4,0,0,34.872,38.289,5,4,7.32,21,1077.423,1
sim-00092,fatigable,22,stacks_and_queues-item-22,stacks_and_queues,easy,2,0.058999,1.0,True,False,53.824,13.298,6.679,1,True,5,0,0,40.526,38.289,5,4,8.038,22,1184.12,1
sim-00092,fatigable,23,trees_and_bst-item-23,trees_and_bst,easy,3,0.118374,1.0,False,False,57.753,22.807,6.576,2,True,5,0,0,34.946,38.289,4,5,7.375,23,1328.311,1
sim-00092,fatigable,24,sorting_searching-item-24,sorting_searching,medium,4,0.109474,1.0,False,False,67.107,19.238,6.937,2,True,5,0,0,47.87,38.289,6,4,7.767,24,1610.574,1
sim-00092,fatigable,25,graph_algorithms-item-25,graph_algorithms,medium,5,0.101582,1.0,False,False,65.688,25.137,5.87,1,True,5,0,0,40.551,38.289,7,4,6.83,25,1642.211,1
sim-00092,fatigable,26,network_security-item-26,network_security,medium,6,0.094585,1.0,False,False,73.562,19.864,5.785,1,True,5,0,0,53.698,38.289,4,5,8.008,26,1912.622,1
sim-00092,fatigable,27,complexity_analysis-item-27,complexity_analysis,medium,7,0.088381,1.0,False,False,78.397,22.853,6.043,2,True,4,0,0,55.545,38.289,4,2,8.848,27,2116.727,1
sim-00092,fatigable,28,trees_and_bst-item-28,trees_and_bst,hard,8,0.08288,1.0,False,False,93.805,23.352,6.562,2,True,5,0,0,70.454,38.289,6,4,8.128,28,2626.549,1
sim-00092,fatigable,29,hash_tables-item-29,hash_tables,hard,9,0.078002,1.0,False,False,92.097,27.788,5.944,1,True,4,0,0,64.309,38.289,6,3,6.533,29,2670.817,1
sim-00092,fatigable,30,classes_and_objects-item-30,classes_and_objects,hard,10,0.073678,1.0,False,False,93.006,28.34,6.044,1,True,5,0,0,64.666,38.289,7,3,7.276,30,2790.189,1
sim-00093,steady,1,synchronization-item-1,synchronization,easy,1,0.097251,0.0,True,False,23.4,6.968,1.147,1,False,1,1098.385,81.514,16.432,27.626,2,0,0.069,1,23.4,0
sim-00093,steady,2,sorting_searching-item-2,sorting_searching,easy,2,0.158357,0.014591,True,False,28.781,11.436,0.203,1,False,1,1613.716,95.757,17.345,27.626,2,0,0,2,57.561,0
sim-00093,steady,3,synchronization-item-3,synchronization,easy,3,0.215079,0.030508,True,False,31.79,8.27,0.72,1,False,1,639.517,60.057,23.52,27.626,2,1,0.971,3,95.371,0
sim-00093,steady,4,memory_management-item-4,memory_management,medium,4,0.267731,0.047751,False,False,29.599,8.966,1.129,2,False,2,1561.075,41.624,20.632,27.626,3,3,0.61,4,118.394,0
sim-00093,steady,5,inheritance_polymorphism-item-5,inheritance_polymorphism,medium,5,0.253543,0.066321,True,False,40.661,10.041,1.353,1,False,1,1763.137,30.872,30.62,27.626,3,0,1.911,5,203.303,0
sim-00093,steady,6,design_patterns-item-6,design_patterns,medium,6,0.303436,0.086217,False,True,45.526,16.201,1.344,1,False,2,1100.155,29.153,29.325,27.626,0,2,0.635,6,273.155,0
sim-00093,steady,7,hash_tables-item-7,hash_tables,medium,7,0.286687,0.10744,False,False,52.592,18.465,0.678,1,False,1,2171.089,67.168,34.127,27.626,2,0,0.564,7,368.143,0
sim-00093,steady,8,scheduling-item-8,scheduling,hard,8,0.271139,0.129989,False,False,58.998,23.315,1.078,1,False,1,1093.02,76.628,35.684,27.626,3,2,1.413,8,471.988,1
sim-00093,steady,9,design_patterns-item-9,design_patterns,hard,9,0.256707,0.153865,True,False,67.744,18.091,1.068,1,False,1,2268.574,17.144,49.653,27.626,2,0,1.802,9,609.698,0
sim-00093,steady,10,normalization-item-10,normalization,hard,10,0.306373,0.179067,False,False,62.714,15.143,1.676,1,False,2,1233.337,48.73,47.571,27.626,5,1,2.937,10,627.139,1
sim-00093,steady,11,synchronization-item-11,synchronization,easy,1,0.289413,0.205595,False,False,25.341,9.036,0.588,1,False,2,1116.781,42.123,16.304,27.626,3,3,2.108,11,278.749,0
sim-00093,steady,12,memory_management-item-12,memory_management,easy,2,0.27367,0.220186,False,False,35.807,14.012,1.919,2,False,2,1048.104,59.42,21.796,27.626,4,1,2.336,12,429.686,0
sim-00093,steady,13,network_fundamentals-item-13,network_fundamentals,easy,3,0.259056,0.236103,False,False,36.075,10.89,2.586,1,False,2,833.356,26.555,25.185,27.626,2,1,1.7,13,468.971,0
sim-00093,steady,14,ip_addressing-item-14,ip_addressing,medium,4,0.245491,0.253346,False,False,41.088,12.807,1.861,1,False,2,1227.6,26.084,28.281,27.626,4,1,2.51,14,575.232,0
sim-00093,steady,15,indexing_optimization-item-15,indexing_optimization,medium,5,0.232899,0.271916,True,False,54.284,18.434,1.432,1,False,2,1423.351,15.603,35.849,27.626,3,2,1.858,15,814.257,1
sim-00093,steady,16,dynamic_programming-item-16,dynamic_programming,medium,6,0.284272,0.291813,False,False,49.878,12.652,2.294,1,False,2,1381.28,45.369,37.226,27.626,4,2,3.228,16,798.055,1
sim-00093,steady,17,deadlocks-item-17,deadlocks,medium,7,0.268898,0.313035,False,False,54.517,18.08,2.611,1,False,2,1646.586,36.857,36.437,27.626,2,0,2.139,17,926.79,1
sim-00093,steady,18,sql_basics-item-18,sql_basics,hard,8,0.254627,0.335585,False,False,67.879,24.866,2.594,1,False,2,1519.318,12.728,43.014,27.626,3,0,3.262,18,1221.826,0
sim-00093,steady,19,network_security-item-19,network_security,hard,9,0.241379,0.35946,False,False,76.385,24.446,3.007,1,False,3,1640.56,47.801,51.939,27.626,2,3,2.96,19,1451.309,0
sim-00093,steady,20,deadlocks-item-20,deadlocks,hard,10,0.229082,0.384662,False,False,76.716,18.582,1.89,1,False,2,1215.399,11.246,58.134,27.626,0,0,2.555,20,1534.327,1
sim-00093,steady,21,arrays_and_lists-item-21,arrays_and_lists,easy,1,0.217668,0.411191,True,False,29.737,7.901,2.737,1,False,2,371.909,29.13,21.836,27.626,3,2,4.174,21,624.485,1
sim-00093,steady,22,design_patterns-item-22,design_patterns,easy,2,0.270134,0.425781,True,False,33.882,11.036,2.96,1,False,2,684.773,11.226,22.846,27.626,3,3,3.69,22,745.405,0
sim-00093,steady,23,network_fundamentals-item-23,network_fundamentals,easy,3,0.318836,0.441698,True,False,39.214,11.563,3.439,1,False,2,989.288,35.883,27.65,27.626,1,1,4.132,23,901.912,0
sim-00093,steady,24,processes_threads-item-24,processes_threads,medium,4,0.364044,0.458942,True,False,49.057,18.786,3.61,1,False,3,500.604,28.738,30.271,27.626,3,2,4.519,24,1177.361,1
sim-00093,steady,25,solid_principles-item-25,solid_principles,medium,5,0.406009,0.477512,True,False,54.24,17.151,3.192,1,False,2,1246.798,40.532,37.089,27.626,3,1,4.028,25,1356.009,0
sim-00093,steady,26,application_protocols-item-26,application_protocols,medium,6,0.444963,0.497408,False,False,62.671,24.032,3.63,1,False,3,1189.723,32.018,38.64,27.626,5,3,3.505,26,1629.457,0
sim-00093,steady,27,stacks_and_queues-item-27,stacks_and_queues,medium,7,0.41806,0.518631,True,False,65.633,26.153,4.07,1,False,2,850.058,21.14,39.481,27.626,1,2,3.905,27,1772.103,0
sim-00093,steady,28,sql_basics-item-28,sql_basics,hard,8,0.456149,0.54118,False,False,67.288,23.085,4.135,1,False,3,828.074,14.728,44.203,27.626,4,3,4.569,28,1884.055,1
sim-00093,steady,29,concurrency_control-item-29,concurrency_control,hard,9,0.428444,0.565055,False,False,78.341,20.466,3.931,1,False,2,1226.809,18.032,57.875,27.626,2,1,5.316,29,2271.895,0
sim-00093,steady,30,deadlocks-item-30,deadlocks,hard,10,0.402726,0.590257,False,False,76.684,20.004,3.806,1,False,3,1024.566,9.779,56.679,27.626,5,2,4.91,30,2300.51,1
sim-00094,rapid,1,heaps-item-1,heaps,easy,1,0.32507,0.0,False,True,25.14,6.661,0,2,False,1,1216.819,29.577,18.479,58.113,1,3,0.508,1,25.14,0
sim-00094,rapid,2,processes_threads-item-2,processes_threads,easy,2,0.290157,0.028561,False,False,29.877,10.918,0.943,1,False,1,807.783,101.973,18.958,58.113,5,0,0,2,59.753,0
sim-00094,rapid,3,transport_protocols-item-3,transport_protocols,easy,3,0.260358,0.059718,True,False,33.497,8.792,0.974,1,False,1,1047.327,41.085,24.705,58.113,2,0,1.468,3,100.491,0
sim-00094,rapid,4,trees_and_bst-item-4,trees_and_bst,medium,4,0.321051,0.093472,True,False,38.555,14.568,0.801,1,False,1,1515.658,63.567,23.987,58.113,3,0,0.876,4,154.222,1
sim-00094,rapid,5,scheduling-item-5,scheduling,medium,5,0.372852,0.129822,True,False,40.8,15.818,2.088,1,False,1,1697.452,24.45,24.982,58.113,1,1,0.782,5,204.0,0
sim-00094,rapid,6,concurrency_control-item-6,concurrency_control,medium,6,0.417064,0.168768,False,False,45.303,18.013,1.568,1,False,1,1299.223,70.646,27.29,58.113,2,0,1.345,6,271.817,0
sim-00094,rapid,7,inheritance_polymorphism-item-7,inheritance_polymorphism,medium,7,0.368674,0.210311,False,False,52.863,18.566,2.736,1,False,2,1223.149,46.231,34.297,58.113,2,1,2.485,7,370.042,0
sim-00094,rapid,8,stacks_and_queues-item-8,stacks_and_queues,hard,8,0.327373,0.254451,False,False,62.977,21.861,1.836,2,False,1,1418.738,70.408,41.116,58.113,1,0,1.77,8,503.814,0
sim-00094,rapid,9,solid_principles-item-9,solid_principles,hard,9,0.292122,0.301187,False,False,77.513,24.167,2.3,1,False,2,2929.476,43.104,53.347,58.113,4,2,2.812,9,697.621,1
sim-00094,rapid,10,design_patterns-item-10,design_patterns,hard,10,0.262036,0.350519,False,False,73.562,22.293,3.25,2,False,2,1813.764,68.078,51.269,58.113,4,0,3.013,10,735.619,0
sim-00094,rapid,11,memory_management-item-11,memory_management,easy,1,0.236357,0.402448,True,False,34.221,10.896,2.494,1,False,2,964.513,28.433,23.325,58.113,2,0,2.613,11,376.431,0
sim-00094,rapid,12,design_patterns-item-12,design_patterns,easy,2,0.300565,0.431009,True,False,36.246,11.509,3.741,1,False,2,554.311,55.153,24.738,58.113,1,1,3.543,12,434.955,1
sim-00094,rapid,13,arrays_and_lists-item-13,arrays_and_lists,easy,3,0.355368,0.462166,True,False,38.404,10.468,3.44,1,False,2,375.313,22.538,27.936,58.113,3,1,3.403,13,499.254,1
sim-00094,rapid,14,indexing_optimization-item-14,indexing_optimization,medium,4,0.402141,0.495919,False,False,52.779,14.56,3.632,1,False,3,732.513,40.283,38.219,58.113,4,2,4.323,14,738.905,0
sim-00094,rapid,15,distributed_databases-item-15,distributed_databases,medium,5,0.355937,0.53227,False,False,59.975,14.581,3.929,1,False,3,1787.447,45.57,45.394,58.113,4,2,4.233,15,899.628,1
sim-00094,rapid,16,design_patterns-item-16,design_patterns,medium,6,0.316502,0.571216,False,False,67.924,17.751,3.468,1,False,3,1013.365,7.438,50.173,58.113,4,4,4.515,16,1086.787,1
sim-00094,rapid,17,distributed_databases-item-17,distributed_databases,medium,7,0.282844,0.612759,False,False,69.362,21.239,4.997,1,False,3,598.988,5.903,48.123,58.113,3,2,5.037,17,1179.16,1
sim-00094,rapid,18,distributed_databases-item-18,distributed_databases,hard,8,0.254117,0.656899,False,False,76.548,22.345,5.161,2,True,2,603.126,8.373,54.202,58.113,2,1,5.847,18,1377.859,1
sim-00094,rapid,19,greedy_algorithms-item-19,greedy_algorithms,hard,9,0.229598,0.703634,False,False,79.618,28.605,4.053,1,False,3,1125.462,11.188,51.012,58.113,5,2,5.067,19,1512.737,1
sim-00094,rapid,20,routing-item-20,routing,hard,10,0.208671,0.752967,False,False,85.005,21.113,5.281,1,True,3,224.822,2.433,63.892,58.113,4,3,5.269,20,1700.102,1
sim-00094,rapid,21,graphs-item-21,graphs,easy,1,0.19081,0.804895,True,False,41.584,13.536,4.952,1,True,3,0,0,28.049,58.113,4,2,6.332,21,873.274,1
sim-00094,rapid,22,graph_algorithms-item-22,graph_algorithms,easy,2,0.261691,0.833456,True,False,54.911,16.732,4.994,1,True,3,191.967,4.511,38.18,58.113,4,2,6.938,22,1208.046,1
sim-00094,rapid,23,application_protocols-item-23,application_protocols,easy,3,0.322188,0.864613,True,False,54.663,18.009,5.973,1,True,4,0,0,36.655,58.113,5,3,6.584,23,1257.258,1
sim-00094,rapid,24,hash_tables-item-24,hash_tables,medium,4,0.373823,0.898367,True,False,55.632,17.97,5.989,1,True,3,353.845,10.182,37.661,58.113,5,3,6.741,24,1335.158,1
sim-00094,rapid,25,design_patterns-item-25,design_patterns,medium,5,0.417893,0.934717,False,False,65.419,24.768,6.991,1,True,4,345.55,7.255,40.651,58.113,7,4,7.221,25,1635.474,1
sim-00094,rapid,26,dynamic_programming-item-26,dynamic_programming,medium,6,0.369381,0.973664,False,False,68.722,18.111,6.995,2,True,3,612.441,14.281,50.61,58.113,4,1,7.032,26,1786.767,1
sim-00094,rapid,27,deadlocks-item-27,deadlocks,medium,7,0.327976,1.0,False,True,80.99,27.743,6.647,1,True,4,0,0,53.247,58.113,5,5,7.798,27,2186.72,1
sim-00094,rapid,28,concurrency_control-item-28,concurrency_control,hard,8,0.292637,1.0,False,False,88.326,29.967,6.507,1,True,4,0,0,58.359,58.113,5,5,6.927,28,2473.139,1
sim-00094,rapid,29,arrays_and_lists-item-29,arrays_and_lists,hard,9,0.262475,1.0,False,False,92.37,36.248,6.227,1,True,4,0,0,56.122,58.113,3,3,8.211,29,2678.741,1
sim-00094,rapid,30,arrays_and_lists-item-30,arrays_and_lists,hard,10,0.236732,1.0,False,False,83.269,25.637,6.937,1,True,4,0,0,57.633,58.113,4,3,7.192,30,2498.083,1
sim-00095,careful,1,congestion_control_net-item-1,congestion_control_net,easy,1,0.332528,0.0,True,False,22.029,8.32,0.396,1,False,1,910.753,45.145,13.709,37.29,1,0,1.072,1,22.029,0
sim-00095,careful,2,application_protocols-item-2,application_protocols,easy,2,0.386368,0.034001,True,False,26.048,10.311,0.174,1,False,2,613.243,56.292,15.738,37.29,1,2,0.579,2,52.097,0
sim-00095,careful,3,graphs-item-3,graphs,easy,3,0.437669,0.071093,True,False,31.258,7.829,1.461,1,False,1,1518.694,88.41,23.429,37.29,1,0,1.546,3,93.774,1
sim-00095,careful,4,advanced_ds-item-4,advanced_ds,medium,4,0.486549,0.111275,False,False,38.359,15.276,1.962,1,False,2,1172.71,29.404,23.083,37.29,4,2,1.662,4,153.437,0
sim-00095,careful,5,transport_protocols-item-5,transport_protocols,medium,5,0.468979,0.154549,True,False,39.513,11.366,1.527,1,False,2,963.786,55.376,28.146,37.29,3,2,2.913,5,197.563,0
